num,URL,Author,Post,Month,Date,Year,date_code
1621,https://bitcointalk.org/index.php?topic=976903.4020,adicted,"Quote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.There is no such thing as ""legit"" nor ""trusted"" on bitcoin doublers as we all know how those ponzis will end up. It also doesn't mean a program is trusted if they are paying their investors, it is part of their plan, which is to deceive innocent people(you are one of them). A good suggestion though, but only for people who are willing to take a big risk. I personally tried playing doublers several times since crytodouble and I must say its worth the risk  Not recommended though.",1,25,2016,1_25_2016
1622,https://bitcointalk.org/index.php?topic=976903.4020,adam48,"Quote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.",1,25,2016,1_25_2016
1623,https://bitcointalk.org/index.php?topic=976903.4020,goinmerry,"Quote from: chaser15 on January 25, 2016, 03:22:29 PMQuote from: goinmerry on January 25, 2016, 06:33:10 AMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.I dont agree with a bitcoin doubler. Companies also want some profit. So what can they earn with this doublers. It will always be at the losing side or just preparing for that big scam that will happen when all are ready and large investors came.Yes you are right.There are so many dumb people here thinking they will earn much more with this kind of program. For risk takers it's fine because they know the deal but other people want a sure earnings in that kind of system then will do a loud crying after being scammed.Very right. That is why people are just gonna regret it at the end. Let us just make sure our newbie friends here could be warned and let them read first more about this kind of scams before entering it. I guess some of this scammers will mostly targets those newbies.",1,25,2016,1_25_2016
1624,https://bitcointalk.org/index.php?topic=976903.4040,Ryananda,"The easiest method and without the capital get enough results that the signature campaign. Some are willing to pay high signature campaign. Besides that get results much capital that is using it in any way to sell services such as creating logos, etc., it will make you get a lot of bitcoin if a lot of people interested in your services.",1,26,2016,1_26_2016
1625,https://bitcointalk.org/index.php?topic=976903.4060,JayJuanGee,"Quote from: neurotypical on January 26, 2016, 03:12:22 PMQuote from: Herbert2020 on January 26, 2016, 02:22:56 PMQuote from: fox19891989 on January 26, 2016, 01:46:44 PMRecently I started buying and selling domain names and I think there is a lot of opportunities to make money there. You can register domain names using Bitcoin on Namecheap and it's super easy, just be careful not to get overenthusiastic, most domain names people buy and think are awesome are actually worthless. You need to do some research before you invest.and would mind telling me how much you can profit from this method?and more importantly, are people interested in buying just a domain from you instead of creating a new (different) one themselves?It's the same as always. You invest in something that you think it's undervalued, since maybe in the future someone wants that and would be willing to pay more money for it than you did back then. Just good ol reselling.Yes... difficult to identify which assets are undervalued... but overall, you are attempting to diversify sufficiently and to choose assets that are going to appreciate over time, and your diversification should be sufficient to provide both security and appreciation, without your having to monitor the various investments 24/7,. because they balance out.  Another tool within this strategy is the employment of dollar cost averaging in order that you do not necessarily have to predict the short term price direction of various assets (even while you are attempting to invest in assets that you believe will appreciate over time).",1,26,2016,1_26_2016
1626,https://bitcointalk.org/index.php?topic=976903.4060,YoonYeonghwa,Gambling is a way to earn a lot of Bitcoin fast. But there is a lot of risk involved as well.,1,26,2016,1_26_2016
1627,https://bitcointalk.org/index.php?topic=976903.4040,Betwrong,,1,26,2016,1_26_2016
1628,https://bitcointalk.org/index.php?topic=976903.4040,krunox123,"Quote from: chaser15 on January 26, 2016, 10:31:36 AMQuote from: Ryananda on January 26, 2016, 10:16:15 AMThe easiest method and without the capital get enough results that the signature campaign. Some are willing to pay high signature campaign. Besides that get results much capital that is using it in any way to sell services such as creating logos, etc., it will make you get a lot of bitcoin if a lot of people interested in your services.Compiling all safe and sure method is one of the best methods to grow our bitcoin.Multiple source of bitcoin income really must if you like to earn more. Applicable only for those average earners but can be done also by those high earners.Why not you just choose the best among all the method that you know? Using multiple method means you need to spend a lot of time set up them etc.I'd rather use a single method that I think is the best.",1,26,2016,1_26_2016
1629,https://bitcointalk.org/index.php?topic=976903.4040,winspiral,"Quote from: Betwrong on January 26, 2016, 11:14:05 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Exactly! All those doubling sites are scams. How can you double anything in the short period of time as they promise? They only want your money from which they'll maybe return you a part. It is why with my investment system you double in a longer time...And you are sure to get profit after 100 days...",1,26,2016,1_26_2016
1630,https://bitcointalk.org/index.php?topic=976903.4040,goinmerry,"Quote from: winspiral on January 26, 2016, 11:39:45 AMQuote from: Betwrong on January 26, 2016, 11:14:05 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Exactly! All those doubling sites are scams. How can you double anything in the short period of time as they promise? They only want your money from which they'll maybe return you a part. It is why with my investment system you double in a longer time...And you are sure to get profit after 100 days...That kind of investment would be more believing than those other that took a short time and your money is doubled. I would very much be careful if I were those newbie that will come here. I hope they are reading our comments.",1,26,2016,1_26_2016
1631,https://bitcointalk.org/index.php?topic=976903.4040,winspiral,"Quote from: goinmerry on January 26, 2016, 01:20:35 PMQuote from: winspiral on January 26, 2016, 11:39:45 AMQuote from: Betwrong on January 26, 2016, 11:14:05 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Exactly! All those doubling sites are scams. How can you double anything in the short period of time as they promise? They only want your money from which they'll maybe return you a part. It is why with my investment system you double in a longer time...And you are sure to get profit after 100 days...That kind of investment would be more believing than those other that took a short time and your money is doubled. I would very much be careful if I were those newbie that will come here. I hope they are reading our comments.And I would warn newbies because 99% of comments about my systems are made from people who have understood nothing about my systems...I cannot judge about what I do not know...But if people say things about my sites without understand them...I have the right to believe that talk always about thigs thei do not know about.Be careful,yes newbies be very careful about what you read here...Made you opinion yourself.",1,26,2016,1_26_2016
1632,https://bitcointalk.org/index.php?topic=976903.4040,fox19891989,"Recently I started buying and selling domain names and I think there is a lot of opportunities to make money there. You can register domain names using Bitcoin on Namecheap and it's super easy, just be careful not to get overenthusiastic, most domain names people buy and think are awesome are actually worthless. You need to do some research before you invest.",1,26,2016,1_26_2016
1633,https://bitcointalk.org/index.php?topic=976903.4040,chaser15,"Quote from: krunox123 on January 26, 2016, 11:36:41 AMQuote from: chaser15 on January 26, 2016, 10:31:36 AMQuote from: Ryananda on January 26, 2016, 10:16:15 AMThe easiest method and without the capital get enough results that the signature campaign. Some are willing to pay high signature campaign. Besides that get results much capital that is using it in any way to sell services such as creating logos, etc., it will make you get a lot of bitcoin if a lot of people interested in your services.Compiling all safe and sure method is one of the best methods to grow our bitcoin.Multiple source of bitcoin income really must if you like to earn more. Applicable only for those average earners but can be done also by those high earners.Why not you just choose the best among all the method that you know? Using multiple method means you need to spend a lot of time set up them etc.I'd rather use a single method that I think is the best.I will focus on a single method if I can earn decent earnings there like I stated in my post.If I found that method that can pays me a decent earnings well I think I will focus on that method.",1,26,2016,1_26_2016
1634,https://bitcointalk.org/index.php?topic=976903.4040,btcltccoins,Please send us the site names also,1,26,2016,1_26_2016
1635,https://bitcointalk.org/index.php?topic=976903.4040,Pattart,"Quote from: winspiral on January 26, 2016, 11:39:45 AMQuote from: Betwrong on January 26, 2016, 11:14:05 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Exactly! All those doubling sites are scams. How can you double anything in the short period of time as they promise? They only want your money from which they'll maybe return you a part. It is why with my investment system you double in a longer time...And you are sure to get profit after 100 days...I often see you winspiral. promote your investment, whether in your investment is not a Ponzi?What does the business do you run out of money already invested?",1,26,2016,1_26_2016
1636,https://bitcointalk.org/index.php?topic=976903.4040,Herbert2020,"Quote from: fox19891989 on January 26, 2016, 01:46:44 PMRecently I started buying and selling domain names and I think there is a lot of opportunities to make money there. You can register domain names using Bitcoin on Namecheap and it's super easy, just be careful not to get overenthusiastic, most domain names people buy and think are awesome are actually worthless. You need to do some research before you invest.and would mind telling me how much you can profit from this method?and more importantly, are people interested in buying just a domain from you instead of creating a new (different) one themselves?",1,26,2016,1_26_2016
1637,https://bitcointalk.org/index.php?topic=976903.4040,winspiral,"Quote from: Pattart on January 26, 2016, 02:11:42 PMQuote from: winspiral on January 26, 2016, 11:39:45 AMQuote from: Betwrong on January 26, 2016, 11:14:05 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Exactly! All those doubling sites are scams. How can you double anything in the short period of time as they promise? They only want your money from which they'll maybe return you a part. It is why with my investment system you double in a longer time...And you are sure to get profit after 100 days...I often see you winspiral. promote your investment, whether in your investment is not a Ponzi?What does the business do you run out of money already invested?Sorry,I do not understand your questions.  But i'm sure I have already answered them here or on my sites. ",1,26,2016,1_26_2016
1638,https://bitcointalk.org/index.php?topic=976903.4040,neurotypical,"Quote from: Herbert2020 on January 26, 2016, 02:22:56 PMQuote from: fox19891989 on January 26, 2016, 01:46:44 PMRecently I started buying and selling domain names and I think there is a lot of opportunities to make money there. You can register domain names using Bitcoin on Namecheap and it's super easy, just be careful not to get overenthusiastic, most domain names people buy and think are awesome are actually worthless. You need to do some research before you invest.and would mind telling me how much you can profit from this method?and more importantly, are people interested in buying just a domain from you instead of creating a new (different) one themselves?It's the same as always. You invest in something that you think it's undervalued, since maybe in the future someone wants that and would be willing to pay more money for it than you did back then. Just good ol reselling.",1,26,2016,1_26_2016
1639,https://bitcointalk.org/index.php?topic=976903.4040,bitcoinboy12,"Methods are trading, signature campaign and scamming but I wouldn't want to go to that 3rd one. In this world where scammers are everywhere, I'm wondering how do they sleep well at night or enjoy eating in a famous restaurant with the rest of their family or riding their lambo knowing that they stole a lot of money from a lot of people.",1,26,2016,1_26_2016
1640,https://bitcointalk.org/index.php?topic=976903.4040,winspiral,"Quote from: bitcoinboy12 on January 26, 2016, 03:16:25 PMMethods are trading, signature campaign and scamming but I wouldn't want to go to that 3rd one. In this world where scammers are everywhere, I'm wondering how do they sleep well at night or enjoy eating in a famous restaurant with the rest of their family or riding their lambo knowing that they stole a lot of money from a lot of people.you know...I'm sure the people saying that i'm a scammer can eat and slep well...why should then scammers not eat and sleep well.Even me,taken for a scammer can eat and sleep well......and perhaps even scammed people can eat and sleep well after a short time.",1,26,2016,1_26_2016
1641,https://bitcointalk.org/index.php?topic=976903.4040,Newcoins2020,Just wait. You have to look at the value of your Bitcoin if you have to step mining.You also can get Bitcoins free from some website but it takes a really long time.,1,26,2016,1_26_2016
1642,https://bitcointalk.org/index.php?topic=976903.4040,Newcoins2020,Just wait. You have to look at the value of your Bitcoin if you have to step mining.You also can get Bitcoins free from some website but it takes a really long time.,1,26,2016,1_26_2016
1643,https://bitcointalk.org/index.php?topic=976903.4020,goinmerry,"Quote from: chaser15 on January 25, 2016, 03:22:29 PMQuote from: goinmerry on January 25, 2016, 06:33:10 AMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.I dont agree with a bitcoin doubler. Companies also want some profit. So what can they earn with this doublers. It will always be at the losing side or just preparing for that big scam that will happen when all are ready and large investors came.Yes you are right.There are so many dumb people here thinking they will earn much more with this kind of program. For risk takers it's fine because they know the deal but other people want a sure earnings in that kind of system then will do a loud crying after being scammed.Very right. That is why people are just gonna regret it at the end. Let us just make sure our newbie friends here could be warned and let them read first more about this kind of scams before entering it. I guess some of this scammers will mostly targets those newbies.",1,26,2016,1_26_2016
1644,https://bitcointalk.org/index.php?topic=976903.4040,krunox123,"Quote from: Newcoins2020 on January 26, 2016, 04:07:31 PMJust wait. You have to look at the value of your Bitcoin if you have to step mining.You also can get Bitcoins free from some website but it takes a really long time. You should stop mining right away if your maintenance fee is higher than your earning.And do you mean faucet? Faucet is a waste of time, unless you have a lot of referrals under you.",1,26,2016,1_26_2016
1645,https://bitcointalk.org/index.php?topic=976903.4020,ausbit,"Quote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Growing your bitcoins in a better way is to do gambling where you know, how to play it. and the area where you gambling you must have some knowledge on it. I think this is the best options where my friends are using it too.",1,26,2016,1_26_2016
1646,https://bitcointalk.org/index.php?topic=976903.4040,prtty2gal2,"Quote from: krunox123 on January 26, 2016, 05:16:35 PMQuote from: Newcoins2020 on January 26, 2016, 04:07:31 PMJust wait. You have to look at the value of your Bitcoin if you have to step mining.You also can get Bitcoins free from some website but it takes a really long time. You should stop mining right away if your maintenance fee is higher than your earning.And do you mean faucet? Faucet is a waste of time, unless you have a lot of referrals under you.Yes unless you have latest ASICs for mining bitcoins, you will not be able to find bitcoin mining is profitable with your maintenance charges. I believe faucet earning is good if you consider the future price of bitcoins. Because, even some hundred Satoshis, you are making from faucet will be worth some one dollar in future.",1,26,2016,1_26_2016
1647,https://bitcointalk.org/index.php?topic=976903.4020,delliaerd,"Quote from: ausbit on January 26, 2016, 04:58:01 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Growing your bitcoins in a better way is to do gambling where you know, how to play it. and the area where you gambling you must have some knowledge on it. I think this is the best options where my friends are using it too. But if we don't have ability to playing Gambling , we will lose many money in gambling.",1,26,2016,1_26_2016
1648,https://bitcointalk.org/index.php?topic=976903.4020,danherbias07,"Quote from: ausbit on January 26, 2016, 04:58:01 AMQuote from: adam48 on January 25, 2016, 05:52:58 PMQuote from: Aamir1 on January 22, 2016, 07:54:08 PMI suggest investing on some legit and trusted bitcoin doubler websites. You can find some in this forum which you can trust because many of the users are being paid by them here.but most sites bitcoin doubler using a ponzi system which means it will not last long.Growing your bitcoins in a better way is to do gambling where you know, how to play it. and the area where you gambling you must have some knowledge on it. I think this is the best options where my friends are using it too. Best option for those who will buy some bitcoin. But not if you are just a starting earner. I would recommend staying at this forum and reading a lot about how you will grow your bitcoin so in the near future where you can earn some with signature campaigns you can have the best possible idea on how you will grew it at your own decision.",1,26,2016,1_26_2016
1649,https://bitcointalk.org/index.php?topic=976903.4100,winspiral,I think sign campaign is good for the ones who have nothing better to put in the sign space...,1,27,2016,1_27_2016
1650,https://bitcointalk.org/index.php?topic=976903.4080,sana54210,"Quote from: Supercrypt on January 27, 2016, 06:49:29 AMQuote from: diodio5 on January 27, 2016, 06:10:16 AMQuote from: matete on January 27, 2016, 05:20:22 AMThe higher the risk, the higher the returns. The most risky venture in business is not to riskmany people are avoiding high-risk manner. but on many occasions, I see there are some people who get rich quick thanks to gamble, he could produce 9 BTC in one rollerIt is highly recommended to avoid any high-risk methods to grow your bitcoin always. Because instead of growing out your bitcoins you may end up in wiping out all of your earnings.Slow and steady is always good for making money and making it grow. Yes, simply we can say Gambling or HYIP kind of programs will not let our bitcoin grow.Quick rich or rapid money flow are only possible in our dreams. Only the reverse of these usually happens in real life.",1,27,2016,1_27_2016
1651,https://bitcointalk.org/index.php?topic=976903.4100,SebastianJu,"Quote from: winspiral on January 27, 2016, 03:29:19 PMI think sign campaign is good for the ones who have nothing better to put in the sign space...I think you post so much that you easily would earn more putting such a signature in your signature instead promoting your own website.Though i think you see it idealistic somehow.",1,27,2016,1_27_2016
1652,https://bitcointalk.org/index.php?topic=976903.4080,azguard,last two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig camps,1,27,2016,1_27_2016
1653,https://bitcointalk.org/index.php?topic=976903.4060,adam48,Gambling is a way to earn a lot of Bitcoin fast. But there is a lot of risk involved as well.,1,27,2016,1_27_2016
1654,https://bitcointalk.org/index.php?topic=976903.4080,coldbound,last two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig camps,1,27,2016,1_27_2016
1655,https://bitcointalk.org/index.php?topic=976903.4060,goinmerry,"Quote from: adam48 on January 27, 2016, 04:27:33 AMQuote from: YoonYeonghwa on January 26, 2016, 11:49:29 PMGambling is a way to earn a lot of Bitcoin fast. But there is a lot of risk involved as well.yes true gambling is a way to get bitcoin quickly but you also must be prepared to lose so quickly too.life is full of risks, I like to take risks Taking risks is one of the choices in life. Yeah I think everything now have a risk including businesses or investing. But I also see that gambling is riskier than any of those. Excluding double your money it is a sure risk. ",1,27,2016,1_27_2016
1656,https://bitcointalk.org/index.php?topic=976903.4080,JayJuanGee,"Quote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsThat was an amazing 24 hour move for Doge (over 100% for the 24 hours and nearly 200% for the week), and if you don't have insider information, there can be quite a bit of luck in timing those kinds of trading attempts as well... Surely, having an overall sense of the price movement for a few of the alt markets, could really increase a better's odds of getting lucky in making such an alt trade, too.... so, I admit that playing those kinds of grand moves on alts would probably not be 100% luck, but they can have really decent payoffs if you get in and out of the alts with decent timing.",1,27,2016,1_27_2016
1657,https://bitcointalk.org/index.php?topic=976903.4060,matete,"The higher the risk, the higher the returns. The most risky venture in business is not to risk",1,27,2016,1_27_2016
1658,https://bitcointalk.org/index.php?topic=976903.4080,romero121,"Quote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.",1,27,2016,1_27_2016
1659,https://bitcointalk.org/index.php?topic=976903.4060,SebastianJu,"Quote from: BitcoinPaw on January 27, 2016, 01:37:51 AMThe most working scheme for a newbie to earn some satoshis goes as following:1) Go to faucets and STRAT TEARING THEM into pieces. I've been doing this for a few months already, and spent about 7 hours/day on that. In general, you can earn about 35.000-70.000 satoshi per hour (rewards vary from faucet to faucet). 2) On that very day, put all what you have earned in cloud mining. At first, the rewards will be miserable and will look not even worth it. Some time after, you will already be able to re-buy on that very day when you receive rewards from the cloud. 3) Do not forget to collect form the faucet as well. Some time after, you'll see more acceptable sums (about a month and a half would have passed already).4) Repeat it constantly.5) 6) PROFIT!!!Are you REALLY sure that you earned more from mining than you paid to invest there? There practically only exists cloud miners who are either complete scam or where you invest but over all the runtime would will not even get your investment back from the earnings.",1,27,2016,1_27_2016
1660,https://bitcointalk.org/index.php?topic=976903.4080,winspiral,"Quote from: romero121 on January 27, 2016, 10:17:19 AMQuote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.I believe I'm not a newbie anf although I like faucets...",1,27,2016,1_27_2016
1661,https://bitcointalk.org/index.php?topic=976903.4060,vrm86,"Quote from: SebastianJu on January 27, 2016, 05:38:21 AMQuote from: BitcoinPaw on January 27, 2016, 01:37:51 AMThe most working scheme for a newbie to earn some satoshis goes as following:1) Go to faucets and STRAT TEARING THEM into pieces. I've been doing this for a few months already, and spent about 7 hours/day on that. In general, you can earn about 35.000-70.000 satoshi per hour (rewards vary from faucet to faucet). 2) On that very day, put all what you have earned in cloud mining. At first, the rewards will be miserable and will look not even worth it. Some time after, you will already be able to re-buy on that very day when you receive rewards from the cloud. 3) Do not forget to collect form the faucet as well. Some time after, you'll see more acceptable sums (about a month and a half would have passed already).4) Repeat it constantly.5) 6) PROFIT!!!Are you REALLY sure that you earned more from mining than you paid to invest there? There practically only exists cloud miners who are either complete scam or where you invest but over all the runtime would will not even get your investment back from the earnings.That's the point - when the difficulty rises, maintenance fees will become bigger and bigger related to the revenue, while your hashrate will become less and less effective. I was also experimenting with cloud mining, but after first difficulty change everything became clear. Hopefully i didn't invest any significant amount and was able to withdraw.",1,27,2016,1_27_2016
1662,https://bitcointalk.org/index.php?topic=976903.4080,ronaldo40,"Quote from: winspiral on January 27, 2016, 10:26:17 AMQuote from: romero121 on January 27, 2016, 10:17:19 AMQuote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.I believe I'm not a newbie anf although I like faucets...why do you still consider faucet is worth, I think the faucet is very feasible if bitcoin price touched $100k or more",1,27,2016,1_27_2016
1663,https://bitcointalk.org/index.php?topic=976903.4060,ajun96,"Quote from: YoonYeonghwa on January 26, 2016, 11:49:29 PMGambling is a way to earn a lot of Bitcoin fast. But there is a lot of risk involved as well.many people who make gambling as the main way to get bitcoin, I think there are many other ways that do not risk losing, why use gambling?",1,27,2016,1_27_2016
1664,https://bitcointalk.org/index.php?topic=976903.4080,winspiral,"Quote from: ronaldo40 on January 27, 2016, 10:34:11 AMQuote from: winspiral on January 27, 2016, 10:26:17 AMQuote from: romero121 on January 27, 2016, 10:17:19 AMQuote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.I believe I'm not a newbie anf although I like faucets...why do you still consider faucet is worth, I think the faucet is very feasible if bitcoin price touched $100k or moreWhat i say does not matter...i just see that 1000 and 1000 and 1000 people claim faucets...and only few run sign campaign...tell me why it is so?because for people claiming faucets is worth...",1,27,2016,1_27_2016
1665,https://bitcointalk.org/index.php?topic=976903.4060,Ryananda,"Quote from: ajun96 on January 27, 2016, 06:00:32 AMQuote from: YoonYeonghwa on January 26, 2016, 11:49:29 PMGambling is a way to earn a lot of Bitcoin fast. But there is a lot of risk involved as well.many people who make gambling as the main way to get bitcoin, I think there are many other ways that do not risk losing, why use gambling?Yes people who love gambling would definitely hooked to continue to play, even though gambling is very at risk for losing bitcoin an amount not much.Many ways to get bitcoin are not at risk as a signature campaign and sell services. It was very productive to get bitcoin with large numbers",1,27,2016,1_27_2016
1666,https://bitcointalk.org/index.php?topic=976903.4080,goinmerry,"Quote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsYes trading needs more focus on how it moves everyday or every hour. If you wont be looking at how it moves then you might miss that great profit from trading. Risky but if you can guard it everyday it will be profit.",1,27,2016,1_27_2016
1667,https://bitcointalk.org/index.php?topic=976903.4060,diodio5,"Quote from: matete on January 27, 2016, 05:20:22 AMThe higher the risk, the higher the returns. The most risky venture in business is not to riskmany people are avoiding high-risk manner. but on many occasions, I see there are some people who get rich quick thanks to gamble, he could produce 9 BTC in one roller",1,27,2016,1_27_2016
1668,https://bitcointalk.org/index.php?topic=976903.4080,adicted,"Quote from: winspiral on January 27, 2016, 10:26:17 AMQuote from: romero121 on January 27, 2016, 10:17:19 AMQuote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.I believe I'm not a newbie anf although I like faucets...So basically you are still claiming on faucets despite of your stay here for almost a year now? Haven't you realize yet how much time are you wasting on faucets? Its odd to see a senior member of bitcointalk.org being faucet enthusiast",1,27,2016,1_27_2016
1669,https://bitcointalk.org/index.php?topic=976903.4060,joinal,"Quote from: chaser15 on January 26, 2016, 10:31:36 AMQuote from: Ryananda on January 26, 2016, 10:16:15 AMThe easiest method and without the capital get enough results that the signature campaign. Some are willing to pay high signature campaign. Besides that get results much capital that is using it in any way to sell services such as creating logos, etc., it will make you get a lot of bitcoin if a lot of people interested in your services.Compiling all safe and sure method is one of the best methods to grow our bitcoin.Multiple source of bitcoin income really must if you like to earn more. Applicable only for those average earners but can be done also by those high earners.I think the signature campaign will not last long. so you have to find another way.I really thought, sell your skills services is a great idea, if you have the skills like designing a logo or a banner or coding skills,it is much sought after by others",1,27,2016,1_27_2016
1670,https://bitcointalk.org/index.php?topic=976903.4080,chaser15,"Quote from: adicted on January 27, 2016, 11:20:18 AMQuote from: winspiral on January 27, 2016, 10:26:17 AMQuote from: romero121 on January 27, 2016, 10:17:19 AMQuote from: blackmachinegun on January 27, 2016, 09:53:20 AMQuote from: azguard on January 27, 2016, 09:26:51 AMlast two days it was good trading doge with btc so trading can be good but risky also good way is investing but here on forum are sig campsany trade would be nice if you could predict and can calculations it, I see a lot of traders are smart to predicting, I thought it a good idea to follow their predictions?You can earn little bitcoins from faucets. That is good for newbies If you are in good rank. You can signature campaign work or else You go for trading to make good profit, But Don't go for gambling Highly risky for anyone.I believe I'm not a newbie anf although I like faucets...So basically you are still claiming on faucets despite of your stay here for almost a year now? Haven't you realize yet how much time are you wasting on faucets? Its odd to see a senior member of bitcointalk.org being faucet enthusiast Whatever you say guys still he will stick to his own scheme to earn bitcoin dust and pennies.He don't like signature campaign then last year he got himself negative trust due to his unexplainable method. If only he can show how his system works including all proofs then might be the trust will removed. Until now, no progress.",1,27,2016,1_27_2016
1671,https://bitcointalk.org/index.php?topic=976903.4060,adibe,"Quote from: joinal on January 27, 2016, 06:21:52 AMQuote from: chaser15 on January 26, 2016, 10:31:36 AMQuote from: Ryananda on January 26, 2016, 10:16:15 AMThe easiest method and without the capital get enough results that the signature campaign. Some are willing to pay high signature campaign. Besides that get results much capital that is using it in any way to sell services such as creating logos, etc., it will make you get a lot of bitcoin if a lot of people interested in your services.Compiling all safe and sure method is one of the best methods to grow our bitcoin.Multiple source of bitcoin income really must if you like to earn more. Applicable only for those average earners but can be done also by those high earners.I think the signature campaign will not last long. so you have to find another way.I really thought, sell your skills services is a great idea, if you have the skills like designing a logo or a banner or coding skills,it is much sought after by othersNah man, i think signature campaign will live forever. I mean if one sigcamp dead, someday a new sigcamp will born. and using signature is good for a company to spread the information about that company,",1,27,2016,1_27_2016
